Anyo,Fecha,Plataforma,Region,Departamento,Municipio,Transportadora,Categoria,Productos,Cantidad,Descuento,Venta,Profit
Dieciocho,20/02/2018,MercadoLibre,Pacifica,Narino,Pasto,Envia+4,Industrial,Impresoras,3,0,124620,44863.2
Dieciocho,20/02/2018,MercadoLibre,Pacifica,Narino,Pasto,Envia+4,Electrodomesticos,Repuestos,4,0,40640,13817.6
Dieciocho,20/02/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Papel Termico,2,0,25920,12441.6
Dieciocho,21/02/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Equipo para Comercio,Estanteria,5,0.8,17380,-14773
Dieciocho,22/02/2018,MercadoLibre,Andina,Antioquia,Concordia,Envia-3,Equipo para Comercio,Papel Termico,3,0,38880,18662.4
Dieciocho,23/02/2018,MercadoLibre,Orinoquia,Meta,Guamal,Envia+4,Equipo para Comercio,Extractores de Polvo,3,0.2,13872,4681.8
Dieciocho,23/02/2018,MercadoLibre,Andina,Tolima,Ibague,Envia+4,Equipo para Comercio,Estanteria,2,0,66040,31699.2
Dieciocho,24/02/2018,MercadoLibre,Andina,Quindio,Armenia,Envia+4,Equipo para Comercio,Papel Termico,4,0.2,65792,22204.8
Dieciocho,24/02/2018,MercadoLibre,Andina,Quindio,Armenia,Envia+4,Equipo para Comercio,Papel Termico,3,0.2,45552,15373.8
Dieciocho,27/02/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Envia-3,Equipo para Comercio,Impresora Tirillas,4,0.2,38912,6809.6
Dieciocho,1/03/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Papel Termico,2,0.2,32896,11102.4
Dieciocho,2/03/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Servientrega+3,Equipo para Comercio,Estanteria,3,0.8,9576,-7900.2
Dieciocho,2/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Equipo para Comercio,Estanteria,2,0.7,9624,-3689.2
Dieciocho,3/03/2018,MercadoLibre,Andina,Norte de Santander,Pamplonita,Servientrega+3,Equipo para Comercio,Impresora Tirillas,4,0.2,38912,6809.6
Dieciocho,3/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Drones,1,0,19980,9190.8
Dieciocho,3/03/2018,MercadoLibre,Andina,Boyaca,Chiquinquira,Servientrega+3,Equipo para Comercio,Estanteria,2,0.7,7296,-2796.8
Dieciocho,3/03/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia-3,Equipo para Comercio,Estanteria,3,0.8,7296,-6019.2
Dieciocho,3/03/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Equipo para Comercio,Extractores de Polvo,3,0.2,30240,9828
Dieciocho,3/03/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Electrodomesticos,Aire Acondicionado,5,0.5,604900,-39923.4
Dieciocho,3/03/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Equipo para Comercio,Etiquetado Mercancia,8,0.2,89344,-10051.2
Dieciocho,3/03/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Maquinas de Cobro ,3,0.8,353544,-91921.44
Dieciocho,3/03/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Electrodomesticos,Lavadoras,3,0.2,1252704,-23488.2
Dieciocho,4/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Equipo para Comercio,Basculas,2,0,22320,11160
Dieciocho,4/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Impresoras,3,0,124620,44863.2
Dieciocho,4/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Impresoras,2,0,319960,115185.6
Dieciocho,5/03/2018,MercadoLibre,Amazonia,Vaupes,Taraira,Envia-3,Equipo para Comercio,Extractores de Polvo,7,0,43120,20697.6
Dieciocho,5/03/2018,MercadoLibre,Pacifica,Narino,La Union,Servientrega+3,Equipo para Comercio,Estanteria,2,0,25120,11304
Dieciocho,5/03/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia+4,Equipo para Comercio,Estanteria,3,0.8,25176,-20140.8
Dieciocho,6/03/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Servientrega+3,Electrodomesticos,Lavadoras,6,0,1031760,226987.2
Dieciocho,6/03/2018,MercadoLibre,Pacifica,Cauca,Villa Rica,Servientrega+3,Equipo para Comercio,Basculas,2,0,30560,14974.4
Dieciocho,6/03/2018,MercadoLibre,Caribe,Atlantico,Candelaria,Envia-3,Equipo para Comercio,Extractores de Polvo,4,0.2,31872,10358.4
Dieciocho,6/03/2018,MercadoLibre,Caribe,Atlantico,Candelaria,Envia-3,Electrodomesticos,Repuestos,7,0.6,123088,-40003.6
Dieciocho,6/03/2018,MercadoLibre,Caribe,Atlantico,Candelaria,Envia-3,Equipo para Comercio,Etiquetado Mercancia,3,0.2,265392,19904.4
Dieciocho,8/03/2018,MercadoLibre,Amazonia,Caqueta,Cartagena del Chaira,Envia-3,Electrodomesticos,Lavadoras,2,0.5,437500,-32375
Dieciocho,8/03/2018,MercadoLibre,Amazonia,Caqueta,Cartagena del Chaira,Envia-3,Equipo para Comercio,Maquinas de Cobro ,1,0.2,5200,585
Dieciocho,8/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,2,0,79920,37562.4
Dieciocho,8/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Muebles,10,0,204600,53196
Dieciocho,8/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0,42720,11534.4
Dieciocho,8/03/2018,MercadoLibre,Orinoquia,Arauca,Puerto Rondon,Servientrega+3,Equipo para Comercio,Papel Termico,3,0.2,186048,67442.4
Dieciocho,9/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Servientrega-2,Equipo para Comercio,Extractores de Polvo,5,0,28800,14112
Dieciocho,9/03/2018,MercadoLibre,Andina,Quindio,La Tebaida,Envia-3,Equipo para Comercio,Estanteria,7,0.7,176148,-11743.2
Dieciocho,10/03/2018,MercadoLibre,Caribe,Atlantico,Juan de Acosta,Servientrega+3,Electrodomesticos,Neveras,3,0.3,516558,-14020.86
Dieciocho,10/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Electrodomesticos,Lavadoras,1,0.2,286864,7171.6
Dieciocho,10/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Electrodomesticos,Neveras,3,0.2,244704,27529.2
Dieciocho,10/03/2018,MercadoLibre,Andina,Norte de Santander,Ocana,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0.2,123136,9235.2
Dieciocho,10/03/2018,MercadoLibre,Andina,Norte de Santander,Ocana,Envia+4,Equipo para Comercio,Impresora Tirillas,3,0.2,12384,928.8
Dieciocho,10/03/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega-2,Equipo para Comercio,Impresora Tirillas,2,0.2,111968,8397.6
Dieciocho,10/03/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega-2,Equipo para Comercio,Basculas,5,0.2,28960,9774
Dieciocho,10/03/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Servientrega-2,Industrial,Impresoras,3,0.2,284976,-3562.2
Dieciocho,10/03/2018,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Equipo para Comercio,Luces,3,0.2,8688,1737.6
Dieciocho,10/03/2018,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Electrodomesticos,Repuestos,3,0.6,63552,-19065.6
Dieciocho,10/03/2018,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Equipo para Comercio,Extractores de Polvo,2,0.2,9856,3449.6
Dieciocho,10/03/2018,MercadoLibre,Amazonia,Guainia,Barrancominas,Envia+4,Equipo para Comercio,Estanteria,2,0,155120,71355.2
Dieciocho,10/03/2018,MercadoLibre,Orinoquia,Meta,Acacias,Envia+4,Equipo para Comercio,Luces,4,0.2,30144,-3768
Dieciocho,11/03/2018,MercadoLibre,Andina,Santander,Barrancabermeja,Envia+4,Equipo para Comercio,Muebles,3,0.2,572688,-12885.48
Dieciocho,11/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Industrial,Drones,4,0,1567920,439017.6
Dieciocho,11/03/2018,MercadoLibre,Pacifica,Cauca,Bolivar,Envia+4,Equipo para Comercio,Estanteria,1,0,34600,16608
Dieciocho,11/03/2018,MercadoLibre,Pacifica,Narino,La Cruz,Servientrega+3,Equipo para Comercio,Estanteria,2,0,34760,17380
Dieciocho,11/03/2018,MercadoLibre,Orinoquia,Casanare,Yopal,Envia+4,Equipo para Comercio,Muebles,3,0,23280,6751.2
Dieciocho,11/03/2018,MercadoLibre,Caribe,Sucre,Sincelejo,Envia+4,Equipo para Comercio,Papel Termico,2,0.2,6976,2354.4
Dieciocho,11/03/2018,MercadoLibre,Caribe,Sucre,Sincelejo,Envia+4,Equipo para Comercio,Papel Termico,9,0.2,287712,97102.8
Dieciocho,11/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Equipo para Comercio,Etiquetado Mercancia,2,0.2,51968,-1624
Dieciocho,11/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Electrodomesticos,Lavadoras,6,0.4,1890072,-59852.28
Dieciocho,11/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Equipo para Comercio,Estanteria,7,0.2,62496,21873.6
Dieciocho,11/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Electrodomesticos,Repuestos,3,0.2,820704,-10258.8
Dieciocho,11/03/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia-3,Equipo para Comercio,Estanteria,5,0.2,295840,92450
Dieciocho,11/03/2018,MercadoLibre,Caribe,La Guajira,Riohacha,Envia+4,Industrial,Impresoras,3,0,179940,37787.4
Dieciocho,11/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega-2,Equipo para Comercio,Impresora Tirillas,4,0,13440,6720
Dieciocho,12/03/2018,MercadoLibre,Amazonia,Putumayo,Puerto Asis,Envia+4,Industrial,Drones,4,0,959920,268777.6
Dieciocho,14/03/2018,MercadoLibre,Andina,Antioquia,La Ceja,Envia+4,Equipo para Comercio,Papel Termico,2,0,21120,9504
Dieciocho,14/03/2018,MercadoLibre,Andina,Antioquia,La Ceja,Envia+4,Equipo para Comercio,Impresora Tirillas,1,0,6760,2501.2
Dieciocho,14/03/2018,MercadoLibre,Andina,Tolima,Coello,Envia+4,Electrodomesticos,Neveras,4,0,2279840,569960
Dieciocho,14/03/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia-3,Industrial,Corte laser,2,0.3,1149820,312094
Dieciocho,14/03/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia-3,Equipo para Comercio,Papel Termico,2,0.2,16896,5280
Dieciocho,14/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Equipo para Comercio,Papel Termico,6,0.2,182112,63739.2
Dieciocho,15/03/2018,MercadoLibre,Caribe,Bolivar,Arjona,Envia+4,Equipo para Comercio,Etiquetado Mercancia,1,0.2,285552,35694
Dieciocho,15/03/2018,MercadoLibre,Caribe,Bolivar,Arjona,Envia+4,Electrodomesticos,Repuestos,3,0.2,91392,10281.6
Dieciocho,15/03/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia-3,Equipo para Comercio,Estanteria,3,0.7,5004,-1751.4
Dieciocho,15/03/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia-3,Equipo para Comercio,Estanteria,3,0.7,5004,-2001.6
Dieciocho,15/03/2018,MercadoLibre,Caribe,Bolivar,Arjona,Envia+4,Equipo para Comercio,Papel Termico,3,0.2,263808,95630.4
Dieciocho,16/03/2018,MercadoLibre,Andina,Norte de Santander,El Zulia,Servientrega+3,Industrial,Drones,2,0.2,943840,58990
Dieciocho,17/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Lavadoras,7,0.4,3159492,-89518.94
Dieciocho,17/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Lavadoras,4,0.4,2143152,-110729.52
Dieciocho,17/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Lavadoras,3,0.4,1227816,-24556.32
Dieciocho,17/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,7,0,69720,32768.4
Dieciocho,17/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,4,0,310080,151939.2
Dieciocho,17/03/2018,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega-2,Equipo para Comercio,Impresora Tirillas,2,0.2,8896,667.2
Dieciocho,17/03/2018,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega-2,Equipo para Comercio,Papel Termico,1,0.2,10368,3758.4
Dieciocho,17/03/2018,MercadoLibre,Orinoquia,Meta,Acacias,Servientrega-2,Equipo para Comercio,Papel Termico,3,0.2,31104,10886.4
Dieciocho,17/03/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Equipo para Comercio,Estanteria,2,0.2,97280,31616
Dieciocho,17/03/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Equipo para Comercio,Estanteria,7,0.2,97328,31631.6
Dieciocho,17/03/2018,MercadoLibre,Amazonia,Guainia,Inirida,Envia+4,Equipo para Comercio,Papel Termico,2,0,25920,12700.8
Dieciocho,17/03/2018,MercadoLibre,Amazonia,Guainia,Inirida,Envia+4,Equipo para Comercio,Papel Termico,4,0,32000,15360
Dieciocho,17/03/2018,MercadoLibre,Amazonia,Guainia,Inirida,Envia+4,Equipo para Comercio,Maquinas de Cobro ,3,0,65340,16988.4
Dieciocho,17/03/2018,MercadoLibre,Andina,Santander,Bucaramanga,Servientrega+3,Equipo para Comercio,Papel Termico,6,0.2,253248,82305.6
Dieciocho,18/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Industrial,Corte laser,4,0.5,1642600,-16426
Dieciocho,18/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Industrial,Corte laser,6,0.5,45276960,-362215.68
Dieciocho,18/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Equipo para Comercio,Papel Termico,4,0.2,42752,14963.2
Dieciocho,18/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Equipo para Comercio,Impresora Tirillas,3,0.2,16032,2004
Dieciocho,18/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Electrodomesticos,Repuestos,2,0.2,61536,16153.2
Dieciocho,18/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Equipo para Comercio,Luces,3,0.2,37872,11835
Dieciocho,18/03/2018,MercadoLibre,Caribe,Bolivar,Cartagena,Envia+4,Electrodomesticos,Repuestos,3,0.2,244704,30588
Dieciocho,18/03/2018,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Electrodomesticos,Aire Acondicionado,10,0.15,2396660,140980
Dieciocho,18/03/2018,MercadoLibre,Andina,Antioquia,Rionegro,Envia+4,Electrodomesticos,Repuestos,2,0,222000,28860
Dieciocho,18/03/2018,MercadoLibre,Andina,Antioquia,Rionegro,Envia+4,Industrial,Corte laser,4,0.2,2559936,831979.2
Dieciocho,18/03/2018,MercadoLibre,Andina,Antioquia,Rionegro,Envia+4,Equipo para Comercio,Etiquetado Mercancia,7,0,3712380,668228.4
Dieciocho,19/03/2018,MercadoLibre,Caribe,Bolivar,Mahates,Envia-3,Industrial,Drones,3,0.2,647952,56695.8
Dieciocho,19/03/2018,MercadoLibre,Caribe,Bolivar,Mahates,Envia-3,Equipo para Comercio,Extractores de Polvo,4,0.2,23616,7970.4
Dieciocho,19/03/2018,MercadoLibre,Caribe,Bolivar,Mahates,Envia-3,Equipo para Comercio,Etiquetado Mercancia,3,0.2,52320,3924
Dieciocho,19/03/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Equipo para Comercio,Estanteria,6,0.2,57504,19407.6
Dieciocho,19/03/2018,MercadoLibre,Caribe,Bolivar,Mahates,Envia-3,Electrodomesticos,Repuestos,3,0.2,9984,2745.6
Dieciocho,19/03/2018,MercadoLibre,Caribe,Bolivar,Mahates,Envia-3,Electrodomesticos,Repuestos,3,0.2,40032,11008.8
Dieciocho,19/03/2018,MercadoLibre,Caribe,Bolivar,Mahates,Envia-3,Industrial,Impresoras,2,0.2,340480,106400
Dieciocho,21/03/2018,MercadoLibre,Andina,Boyaca,Chiquinquira,Envia+4,Equipo para Comercio,Impresora Tirillas,2,0.2,14816,2407.6
Dieciocho,21/03/2018,MercadoLibre,Andina,Boyaca,Chiquinquira,Envia+4,Equipo para Comercio,Impresora Tirillas,3,0.2,12096,3175.2
Dieciocho,21/03/2018,MercadoLibre,Andina,Norte de Santander,Toledo,Envia+4,Equipo para Comercio,Etiquetado Mercancia,1,0.2,32544,-3864.6
Dieciocho,21/03/2018,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Industrial,Drones,7,0,6999860,1819963.6
Dieciocho,21/03/2018,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Equipo para Comercio,Extractores de Polvo,5,0,28800,13248
Dieciocho,21/03/2018,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Equipo para Comercio,Papel Termico,3,0,245940,120510.6
Dieciocho,21/03/2018,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Equipo para Comercio,Impresora Tirillas,4,0,18640,5405.6
Dieciocho,21/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Estanteria,3,0.2,102624,37201.2
Dieciocho,21/03/2018,MercadoLibre,Caribe,Sucre,Corozal,Envia+4,Equipo para Comercio,Extractores de Polvo,5,0.2,118400,44400
Dieciocho,21/03/2018,MercadoLibre,Caribe,Sucre,Corozal,Envia+4,Electrodomesticos,Repuestos,3,0.2,65904,13180.8
Dieciocho,21/03/2018,MercadoLibre,Caribe,Sucre,Corozal,Envia+4,Electrodomesticos,Neveras,3,0.2,436752,-10918.8
Dieciocho,22/03/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Equipo para Comercio,Estanteria,4,0.7,10968,-4021.6
Dieciocho,22/03/2018,MercadoLibre,Andina,Boyaca,Puerto Boyaca,Envia+4,Equipo para Comercio,Estanteria,3,0.7,11106,-4072.2
Dieciocho,22/03/2018,MercadoLibre,Orinoquia,Arauca,Arauquita,Envia+4,Equipo para Comercio,Papel Termico,3,0.2,148704,46470
Dieciocho,22/03/2018,MercadoLibre,Orinoquia,Arauca,Arauquita,Envia+4,Electrodomesticos,Neveras,3,0.2,628704,-35364.6
Dieciocho,22/03/2018,MercadoLibre,Pacifica,Narino,Ipiales,Servientrega-2,Equipo para Comercio,Impresora Tirillas,2,0,32560,13024
Dieciocho,23/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Equipo para Comercio,Etiquetado Mercancia,2,0,660800,171808
Dieciocho,23/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Servientrega+3,Industrial,Drones,6,0.2,1209504,75594
Dieciocho,23/03/2018,MercadoLibre,Caribe,Bolivar,Turbana,Envia-3,Equipo para Comercio,Extractores de Polvo,3,0.2,19824,6442.8
Dieciocho,24/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Papel Termico,5,0,49800,23406
Dieciocho,24/03/2018,MercadoLibre,Andina,Antioquia,Sabanalarga,Servientrega+3,Electrodomesticos,Repuestos,2,0,80960,29145.6
Dieciocho,25/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Neveras,7,0.1,733572,130412.8
Dieciocho,25/03/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Equipo para Comercio,Impresora Tirillas,2,0,13120,3804.8
Dieciocho,25/03/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Equipo para Comercio,Impresora Tirillas,2,0,29760,7440
Dieciocho,25/03/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Industrial,Impresoras,4,0,90960,31836
Dieciocho,25/03/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Equipo para Comercio,Impresora Tirillas,6,0,50880,19843.2
Dieciocho,26/03/2018,MercadoLibre,Andina,Antioquia,Medellin,Envia+4,Industrial,Impresoras,3,0,132600,17238
Dieciocho,26/03/2018,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Equipo para Comercio,Impresora Tirillas,2,0,6720,1680
Dieciocho,26/03/2018,MercadoLibre,Caribe,Magdalena,Santa Marta,Envia+4,Equipo para Comercio,Estanteria,7,0.2,319536,107843.4
Dieciocho,26/03/2018,MercadoLibre,Andina,Antioquia,Bello,Servientrega+3,Industrial,Drones,2,0.2,57568,5756.8
Dieciocho,26/03/2018,MercadoLibre,Andina,Antioquia,Andes,Servientrega+3,Equipo para Comercio,Extractores de Polvo,5,0,37500,18000
Dieciocho,28/03/2018,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Electrodomesticos,Lavadoras,1,0.4,661176,-28650.96
Dieciocho,29/03/2018,MercadoLibre,Orinoquia,Meta,Puerto Lleras,Envia+4,Electrodomesticos,Lavadoras,3,0.3,1781682,-30543.12
Dieciocho,30/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Impresora Tirillas,5,0,99300,41706
Dieciocho,30/03/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Equipo para Comercio,Etiquetado Mercancia,3,0,31680,0
Dieciocho,30/03/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Equipo para Comercio,Extractores de Polvo,3,0,88800,44400
Dieciocho,30/03/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia-3,Equipo para Comercio,Impresora Tirillas,5,0,21000,5880
Dieciocho,30/03/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Electrodomesticos,Aire Acondicionado,2,0.15,411332,-12098
Dieciocho,30/03/2018,MercadoLibre,Orinoquia,Meta,El Castillo,Envia-3,Equipo para Comercio,Basculas,5,0.2,671440,226611
Dieciocho,30/03/2018,MercadoLibre,Orinoquia,Meta,El Castillo,Envia-3,Industrial,Drones,7,0.2,503888,176360.8
Dieciocho,30/03/2018,MercadoLibre,Orinoquia,Meta,El Castillo,Envia-3,Electrodomesticos,Neveras,7,0.3,254604,-9093
Dieciocho,31/03/2018,MercadoLibre,Andina,Santander,Bucaramanga,Envia+4,Equipo para Comercio,Estanteria,6,0.7,13716,-5715
Dieciocho,31/03/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Equipo para Comercio,Maquinas de Cobro ,2,0,105960,29668.8
Dieciocho,31/03/2018,MercadoLibre,Andina,Antioquia,Caldas,Servientrega+3,Equipo para Comercio,Estanteria,4,0.2,34176,11107.2
Dieciocho,31/03/2018,MercadoLibre,Amazonia,Caqueta,Florencia,Envia+4,Equipo para Comercio,Estanteria,3,0.7,37764,-13846.8
Dieciocho,31/03/2018,MercadoLibre,Caribe,Atlantico,Barranquilla,Envia+4,Industrial,Impresoras,2,0.2,159968,27994.4
Dieciocho,31/03/2018,MercadoLibre,Andina,Boyaca,Tunja,Envia+4,Equipo para Comercio,Estanteria,7,0.7,45276,-16601.2
Dieciocho,31/03/2018,MercadoLibre,Caribe,Bolivar,Arjona,Servientrega-2,Electrodomesticos,Neveras,7,0.2,2250976,196960.4
Dieciocho,31/03/2018,MercadoLibre,Caribe,Cordoba,Cienaga de Oro,Envia+4,Equipo para Comercio,Estanteria,2,0,1219960,548982
Dieciocho,31/03/2018,MercadoLibre,Caribe,Bolivar,Arjona,Servientrega-2,Equipo para Comercio,Impresora Tirillas,2,0.2,8064,2116.8
Dieciocho,1/04/2018,MercadoLibre,Caribe,Atlantico,Polonuevo,Envia+4,Equipo para Comercio,Extractores de Polvo,3,0.2,23568,8543.4
Dieciocho,1/04/2018,MercadoLibre,Caribe,Atlantico,Polonuevo,Envia+4,Equipo para Comercio,Etiquetado Mercancia,3,0.2,545472,-12954.96
Dieciocho,1/04/2018,MercadoLibre,Caribe,Atlantico,Polonuevo,Envia+4,Equipo para Comercio,Estanteria,3,0.8,5616,-4492.8
Dieciocho,2/04/2018,MercadoLibre,Andina,Boyaca,Saboya,Envia-3,Equipo para Comercio,Estanteria,3,0.7,9720,-3564
Dieciocho,2/04/2018,MercadoLibre,Andina,Antioquia,Itagui,Envia+4,Equipo para Comercio,Papel Termico,4,0,68480,32185.6
Dieciocho,2/04/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia+4,Equipo para Comercio,Estanteria,6,0.2,201408,75528
Dieciocho,3/04/2018,MercadoLibre,Caribe,Bolivar,Montecristo,Envia+4,Equipo para Comercio,Impresora Tirillas,3,0.2,31104,4665.6
Dieciocho,4/04/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Equipo para Comercio,Extractores de Polvo,6,0,37800,18144
Dieciocho,4/04/2018,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Electrodomesticos,Repuestos,1,0,10940,4704.2
Dieciocho,4/04/2018,MercadoLibre,Pacifica,Cauca,Popayan,Envia+4,Equipo para Comercio,Impresora Tirillas,4,0,158720,47616
Dieciocho,4/04/2018,MercadoLibre,Andina,Antioquia,Bello,Envia+4,Equipo para Comercio,Estanteria,4,0.2,35712,12499.2
Dieciocho,5/04/2018,MercadoLibre,Orinoquia,Meta,Guamal,Envia+4,Equipo para Comercio,Estanteria,4,0.8,7312,-5849.6
Dieciocho,5/04/2018,MercadoLibre,Orinoquia,Casanare,Paz de Ariporo,Servientrega-2,Electrodomesticos,Repuestos,2,0,54920,19771.2
Dieciocho,5/04/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia-3,Equipo para Comercio,Impresora Tirillas,2,0.2,75680,5676
Dieciocho,5/04/2018,MercadoLibre,Orinoquia,Meta,Villavicencio,Envia-3,Equipo para Comercio,Luces,6,0.2,10944,3693.6
Dieciocho,5/04/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia-3,Electrodomesticos,Repuestos,7,0,24360,7795.2
Dieciocho,5/04/2018,MercadoLibre,Pacifica,Valle del Cauca,Cali,Envia-3,Equipo para Comercio,Maquinas de Cobro ,4,0,115360,38068.8
Dieciocho,5/04/2018,MercadoLibre,Andina,Antioquia,San Juan de Uraba,Servientrega+3,Equipo para Comercio,Maquinas de Cobro ,2,0,486320,145896
Dieciocho,6/04/2018,MercadoLibre,Andina,Boyaca,Sogamoso,Envia+4,Equipo para Comercio,Papel Termico,2,0.2,32448,11762.4
Dieciocho,6/04/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Repuestos,2,0,113920,42150.4
Dieciocho,6/04/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Equipo para Comercio,Maquinas de Cobro ,4,0,31120,8091.2
Dieciocho,6/04/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Aire Acondicionado,2,0.2,707136,-44196
Dieciocho,6/04/2018,MercadoLibre,Andina,Bogota,Bogota DC,Envia+4,Electrodomesticos,Repuestos,2,0,27920,13401.6
